cell_id	quantity	value	source
c0042	posthoc_mezzo__soprano_diff	-0.20413117157659855	praat
c0042	posthoc_mezzo__soprano_q	1.1785347712990972	praat
c0042	posthoc_mezzo__soprano_cohens_d	-0.266496933006928	praat
c0042	posthoc_mezzo__soprano_ci_low	-0.7992418086649997	praat
c0042	posthoc_mezzo__soprano_ci_high	0.3909794655118026	praat
c0043	f	14.58143824444943	praat
c0043	df_between	2	praat
c0043	df_within	42	praat
c0043	p	1.5520714651039715e-05	praat
c0043	eta_squared	0.4098046330862996	praat
c0043	n	45	praat
c0043	ss_between	439.3317208770335	praat
c0043	ss_within	632.7198993507832	praat
c0043	ss_total	1072.0516202278168	praat
c0043	ms_between	219.66586043851675	praat
c0043	ms_within	15.06475950835198	praat
c0043	posthoc_soprano__mezzo_cohens_d	0.9239481535297805	praat
c0043	posthoc_soprano__alto_cohens_d	2.099855690215333	praat
c0043	posthoc_mezzo__alto_cohens_d	0.9900841245897888	praat
c0044	f	14.58143824444943	praat
c0044	df_between	2	praat
c0044	df_within	42	praat
c0044	p	1.5520714651039715e-05	praat
c0044	eta_squared	0.4098046330862996	praat
c0044	n	45	praat
c0044	ss_between	439.3317208770335	praat
c0044	ss_within	632.7198993507832	praat
c0044	ss_total	1072.0516202278168	praat
c0044	ms_between	219.66586043851675	praat
c0044	ms_within	15.06475950835198	praat
c0044	posthoc_alto__mezzo_cohens_d	-0.9900841245897888	praat
c0044	posthoc_alto__soprano_cohens_d	-2.099855690215333	praat
c0044	posthoc_mezzo__soprano_cohens_d	-0.9239481535297805	praat
c0045	f	14.58143824444943	praat
c0045	df_between	2	praat
c0045	df_within	42	praat
c0045	p	1.5520714651039715e-05	praat
c0045	eta_squared	0.4098046330862996	praat
c0045	n	45	praat
c0045	ss_between	439.3317208770335	praat
c0045	ss_within	632.7198993507832	praat
c0045	ss_total	1072.0516202278168	praat
c0045	ms_between	219.66586043851675	praat
c0045	ms_within	15.06475950835198	praat
c0045	posthoc_soprano__mezzo_padj	0.03703083549360531	praat
c0045	posthoc_soprano__mezzo_diff	3.626583563810925	praat
c0045	posthoc_soprano__mezzo_q	3.6187802959101156	praat
c0045	posthoc_soprano__mezzo_cohens_d	0.9239481535297805	praat
c0045	posthoc_soprano__mezzo_ci_low	0.1833517904678872	praat
c0045	posthoc_soprano__mezzo_ci_high	7.069815337153964	praat
c0045	posthoc_soprano__alto_padj	8.558850681517072e-06	praat
c0045	posthoc_soprano__alto_diff	7.650165159727322	praat
c0045	posthoc_soprano__alto_q	7.633704408947307	praat
c0045	posthoc_soprano__alto_cohens_d	2.099855690215333	praat
c0045	posthoc_soprano__alto_ci_low	4.206933386384284	praat
c0045	posthoc_soprano__alto_ci_high	11.09339693307036	praat
c0045	posthoc_mezzo__alto_padj	0.01865530971189311	praat
c0045	posthoc_mezzo__alto_diff	4.023581595916397	praat
c0045	posthoc_mezzo__alto_q	4.014924113037192	praat
c0045	posthoc_mezzo__alto_cohens_d	0.9900841245897888	praat
c0045	posthoc_mezzo__alto_ci_low	0.5803498225733592	praat
c0045	posthoc_mezzo__alto_ci_high	7.466813369259436	praat
c0046	f	14.58143824444943	praat
c0046	df_between	2	praat
c0046	df_within	42	praat
c0046	p	1.5520714651039715e-05	praat
c0046	eta_squared	0.4098046330862996	praat
c0046	n	45	praat
c0046	ss_between	439.3317208770335	praat
c0046	ss_within	632.7198993507832	praat
c0046	ss_total	1072.0516202278168	praat
c0046	ms_between	219.66586043851675	praat
c0046	ms_within	15.06475950835198	praat
c0046	posthoc_alto__mezzo_padj	0.01865530971189311	praat
c0046	posthoc_alto__mezzo_diff	-4.023581595916397	praat
c0046	posthoc_alto__mezzo_q	4.014924113037192	praat
c0046	posthoc_alto__mezzo_cohens_d	-0.9900841245897888	praat
c0046	posthoc_alto__mezzo_ci_low	-7.466813369259436	praat
c0046	posthoc_alto__mezzo_ci_high	-0.5803498225733592	praat
c0046	posthoc_alto__soprano_padj	8.558850681517072e-06	praat
c0046	posthoc_alto__soprano_diff	-7.650165159727322	praat
c0046	posthoc_alto__soprano_q	7.633704408947307	praat
c0046	posthoc_alto__soprano_cohens_d	-2.099855690215333	praat
c0046	posthoc_alto__soprano_ci_low	-11.09339693307036	praat
c0046	posthoc_alto__soprano_ci_high	-4.206933386384284	praat
c0046	posthoc_mezzo__soprano_padj	0.03703083549360531	praat
c0046	posthoc_mezzo__soprano_diff	-3.626583563810925	praat
c0046	posthoc_mezzo__soprano_q	3.6187802959101156	praat
c0046	posthoc_mezzo__soprano_cohens_d	-0.9239481535297805	praat
c0046	posthoc_mezzo__soprano_ci_low	-7.069815337153964	praat
c0046	posthoc_mezzo__soprano_ci_high	-0.1833517904678872	praat
c0047	f	5.850226710964229	praat
c0047	df_between	2	praat
c0047	df_within	42	praat
c0047	p	0.005737174926163758	praat
c0047	eta_squared	0.21788369885812928	praat
c0047	n	45	praat
c0047	ss_between	4.576651015945773	praat
c0047	ss_within	16.42836698187044	praat
c0047	ss_total	21.00501799781621	praat
c0047	ms_between	2.2883255079728864	praat
c0047	ms_within	0.391151594806439	praat
c0047	posthoc_soprano__mezzo_cohens_d	0.07714998118881532	praat
c0047	posthoc_soprano__alto_cohens_d	1.2644075236587833	praat
c0047	posthoc_mezzo__alto_cohens_d	1.02902754303771	praat
c0048	f	5.850226710964229	praat
c0048	df_between	2	praat
c0048	df_within	42	praat
c0048	p	0.005737174926163758	praat
c0048	eta_squared	0.21788369885812928	praat
c0048	n	45	praat
c0048	ss_between	4.576651015945773	praat
c0048	ss_within	16.42836698187044	praat
c0048	ss_total	21.00501799781621	praat
c0048	ms_between	2.2883255079728864	praat
c0048	ms_within	0.391151594806439	praat
c0048	posthoc_alto__mezzo_cohens_d	-1.02902754303771	praat
c0048	posthoc_alto__soprano_cohens_d	-1.2644075236587833	praat
c0048	posthoc_mezzo__soprano_cohens_d	-0.07714998118881532	praat
c0049	f	5.850226710964229	praat
c0049	df_between	2	praat
c0049	df_within	42	praat
c0049	p	0.005737174926163758	praat
c0049	eta_squared	0.21788369885812928	praat
c0049	n	45	praat
c0049	ss_between	4.576651015945773	praat
c0049	ss_within	16.42836698187044	praat
c0049	ss_total	21.00501799781621	praat
c0049	ms_between	2.2883255079728864	praat
c0049	ms_within	0.391151594806439	praat
c0049	posthoc_soprano__mezzo_padj	0.970973042764276	praat
c0049	posthoc_soprano__mezzo_diff	0.05280871789667163	praat
c0049	posthoc_soprano__mezzo_q	0.3270233029265829	praat
c0049	posthoc_soprano__mezzo_cohens_d	0.07714998118881532	praat
c0049	posthoc_soprano__mezzo_ci_low	-0.5020184367063905	praat
c0049	posthoc_soprano__mezzo_ci_high	0.6076358724997337	praat
c0049	posthoc_soprano__alto_padj	0.010219555940402025	praat
c0049	posthoc_soprano__alto_diff	0.7013662327457819	praat
c0049	posthoc_soprano__alto_q	4.343281017397246	praat
c0049	posthoc_soprano__alto_cohens_d	1.2644075236587833	praat
c0049	posthoc_soprano__alto_ci_low	0.14653907814271983	praat
c0049	posthoc_soprano__alto_ci_high	1.256193387348844	praat
c0049	posthoc_mezzo__alto_padj	0.01861086246292476	praat
c0049	posthoc_mezzo__alto_diff	0.6485575148491103	praat
c0049	posthoc_mezzo__alto_q	4.016257714470663	praat
c0049	posthoc_mezzo__alto_cohens_d	1.02902754303771	praat
c0049	posthoc_mezzo__alto_ci_low	0.0937303602460482	praat
c0049	posthoc_mezzo__alto_ci_high	1.2033846694521724	praat
c0050	f	5.850226710964229	praat
c0050	df_between	2	praat
c0050	df_within	42	praat
c0050	p	0.005737174926163758	praat
c0050	eta_squared	0.21788369885812928	praat
c0050	n	45	praat
c0050	ss_between	4.576651015945773	praat
c0050	ss_within	16.42836698187044	praat
c0050	ss_total	21.00501799781621	praat
c0050	ms_between	2.2883255079728864	praat
c0050	ms_within	0.391151594806439	praat
c0050	posthoc_alto__mezzo_padj	0.01861086246292476	praat
c0050	posthoc_alto__mezzo_diff	-0.6485575148491103	praat
c0050	posthoc_alto__mezzo_q	4.016257714470663	praat
c0050	posthoc_alto__mezzo_cohens_d	-1.02902754303771	praat
c0050	posthoc_alto__mezzo_ci_low	-1.2033846694521724	praat
c0050	posthoc_alto__mezzo_ci_high	-0.0937303602460482	praat
c0050	posthoc_alto__soprano_padj	0.010219555940402025	praat
c0050	posthoc_alto__soprano_diff	-0.7013662327457819	praat
c0050	posthoc_alto__soprano_q	4.343281017397246	praat
c0050	posthoc_alto__soprano_cohens_d	-1.2644075236587833	praat
c0050	posthoc_alto__soprano_ci_low	-1.256193387348844	praat
c0050	posthoc_alto__soprano_ci_high	-0.14653907814271983	praat
c0050	posthoc_mezzo__soprano_padj	0.970973042764276	praat
c0050	posthoc_mezzo__soprano_diff	-0.05280871789667163	praat
c0050	posthoc_mezzo__soprano_q	0.3270233029265829	praat
c0050	posthoc_mezzo__soprano_cohens_d	-0.07714998118881532	praat
c0050	posthoc_mezzo__soprano_ci_low	-0.6076358724997337	praat
c0050	posthoc_mezzo__soprano_ci_high	0.5020184367063905	praat
c0051	f	14.268732135759207	praat
c0051	df_between	2	praat
c0051	df_within	42	praat
c0051	p	1.8681785833304285e-05	praat
c0051	eta_squared	0.4045717345561181	praat
c0051	n	45	praat
c0051	ss_between	480.4134915226291	praat
c0051	ss_within	707.0483365996986	praat
c0051	ss_total	1187.4618281223277	praat
c0051	ms_between	240.20674576131455	praat
c0051	ms_within	16.834484204754727	praat
c0051	posthoc_soprano__mezzo_cohens_d	1.4258188182833162	praat
c0051	posthoc_soprano__alto_cohens_d	1.860017468818369	praat
c0051	posthoc_mezzo__alto_cohens_d	0.5296260067829929	praat
c0052	f	14.268732135759207	praat
c0052	df_between	2	praat
c0052	df_within	42	praat
c0052	p	1.8681785833304285e-05	praat
c0052	eta_squared	0.4045717345561181	praat
c0052	n	45	praat
c0052	ss_between	480.4134915226291	praat
c0052	ss_within	707.0483365996986	praat
c0052	ss_total	1187.4618281223277	praat
c0052	ms_between	240.20674576131455	praat
c0052	ms_within	16.834484204754727	praat
c0052	posthoc_alto__mezzo_cohens_d	-0.5296260067829929	praat
c0052	posthoc_alto__soprano_cohens_d	-1.860017468818369	praat
c0052	posthoc_mezzo__soprano_cohens_d	-1.4258188182833162	praat
c0053	f	14.268732135759207	praat
c0053	df_between	2	praat
c0053	df_within	42	praat
c0053	p	1.8681785833304285e-05	praat
c0053	eta_squared	0.4045717345561181	praat
c0053	n	45	praat
c0053	ss_between	480.4134915226291	praat
c0053	ss_within	707.0483365996986	praat
c0053	ss_total	1187.4618281223277	praat
c0053	ms_between	240.20674576131455	praat
c0053	ms_within	16.834484204754727	praat
c0053	posthoc_soprano__mezzo_padj	0.00181076458544005	praat
c0053	posthoc_soprano__mezzo_diff	5.529493667274593	praat
c0053	posthoc_soprano__mezzo_q	5.219526264683642	praat
c0053	posthoc_soprano__mezzo_cohens_d	1.4258188182833162	praat
c0053	posthoc_soprano__mezzo_ci_low	1.8896304551119	praat
c0053	posthoc_soprano__mezzo_ci_high	9.169356879437286	praat
c0053	posthoc_soprano__alto_padj	1.6871231398485342e-05	praat
c0053	posthoc_soprano__alto_diff	7.775722186793658	praat
c0053	posthoc_soprano__alto_q	7.3398377180630465	praat
c0053	posthoc_soprano__alto_cohens_d	1.860017468818369	praat
c0053	posthoc_soprano__alto_ci_low	4.135858974630965	praat
c0053	posthoc_soprano__alto_ci_high	11.41558539895635	praat
c0053	posthoc_mezzo__alto_padj	0.30156231884951457	praat
c0053	posthoc_mezzo__alto_diff	2.2462285195190645	praat
c0053	posthoc_mezzo__alto_q	2.120311453379405	praat
c0053	posthoc_mezzo__alto_cohens_d	0.5296260067829929	praat
c0053	posthoc_mezzo__alto_ci_low	-1.3936346926436287	praat
c0053	posthoc_mezzo__alto_ci_high	5.886091731681757	praat
c0054	f	14.268732135759207	praat
c0054	df_between	2	praat
c0054	df_within	42	praat
c0054	p	1.8681785833304285e-05	praat
c0054	eta_squared	0.4045717345561181	praat
c0054	n	45	praat
c0054	ss_between	480.4134915226291	praat
c0054	ss_within	707.0483365996986	praat
c0054	ss_total	1187.4618281223277	praat
c0054	ms_between	240.20674576131455	praat
c0054	ms_within	16.834484204754727	praat
c0054	posthoc_alto__mezzo_padj	0.30156231884951457	praat
c0054	posthoc_alto__mezzo_diff	-2.2462285195190645	praat
c0054	posthoc_alto__mezzo_q	2.120311453379405	praat
c0054	posthoc_alto__mezzo_cohens_d	-0.5296260067829929	praat
c0054	posthoc_alto__mezzo_ci_low	-5.886091731681757	praat
c0054	posthoc_alto__mezzo_ci_high	1.3936346926436287	praat
c0054	posthoc_alto__soprano_padj	1.6871231398485342e-05	praat
c0054	posthoc_alto__soprano_diff	-7.775722186793658	praat
c0054	posthoc_alto__soprano_q	7.3398377180630465	praat
c0054	posthoc_alto__soprano_cohens_d	-1.860017468818369	praat
c0054	posthoc_alto__soprano_ci_low	-11.41558539895635	praat
c0054	posthoc_alto__soprano_ci_high	-4.135858974630965	praat
c0054	posthoc_mezzo__soprano_padj	0.00181076458544005	praat
c0054	posthoc_mezzo__soprano_diff	-5.529493667274593	praat
c0054	posthoc_mezzo__soprano_q	5.219526264683642	praat
c0054	posthoc_mezzo__soprano_cohens_d	-1.4258188182833162	praat
c0054	posthoc_mezzo__soprano_ci_low	-9.169356879437286	praat
c0054	posthoc_mezzo__soprano_ci_high	-1.8896304551119	praat
c0055	f	2.4239587364474815	praat
c0055	df_between	2	praat
c0055	df_within	42	praat
c0055	p	0.10086465526567016	praat
c0055	eta_squared	0.10348202725766513	praat
c0055	n	45	praat
c0055	ss_between	1.4501740000834427	praat
c0055	ss_within	12.563602483755448	praat
c0055	ss_total	14.01377648383889	praat
c0055	ms_between	0.7250870000417213	praat
c0055	ms_within	0.2991333924703678	praat
c0055	posthoc_soprano__mezzo_cohens_d	0.36455850872861606	praat
c0055	posthoc_soprano__alto_cohens_d	0.8596757972777409	praat
c0055	posthoc_mezzo__alto_cohens_d	0.42851602861862575	praat
c0056	f	2.4239587364474815	praat
c0056	df_between	2	praat
c0056	df_within	42	praat
c0056	p	0.10086465526567016	praat
c0056	eta_squared	0.10348202725766513	praat
c0056	n	45	praat
c0056	ss_between	1.4501740000834427	praat
c0056	ss_within	12.563602483755448	praat
c0056	ss_total	14.01377648383889	praat
c0056	ms_between	0.7250870000417213	praat
c0056	ms_within	0.2991333924703678	praat
c0056	posthoc_alto__mezzo_cohens_d	-0.42851602861862575	praat
c0056	posthoc_alto__soprano_cohens_d	-0.8596757972777409	praat
c0056	posthoc_mezzo__soprano_cohens_d	-0.36455850872861606	praat
c0057	f	2.4239587364474815	praat
c0057	df_between	2	praat
c0057	df_within	42	praat
c0057	p	0.10086465526567016	praat
c0057	eta_squared	0.10348202725766513	praat
c0057	n	45	praat
c0057	ss_between	1.4501740000834427	praat
c0057	ss_within	12.563602483755448	praat
c0057	ss_total	14.01377648383889	praat
c0057	ms_between	0.7250870000417213	praat
c0057	ms_within	0.2991333924703678	praat
c0057	posthoc_soprano__mezzo_padj	0.4918076922536089	praat
c0057	posthoc_soprano__mezzo_diff	0.22882514536508758	praat
c0057	posthoc_soprano__mezzo_q	1.6203802020212905	praat
c0057	posthoc_soprano__mezzo_cohens_d	0.36455850872861606	praat
c0057	posthoc_soprano__mezzo_ci_low	-0.25637129261718183	praat
c0057	posthoc_soprano__mezzo_ci_high	0.714021583347357	praat
c0057	posthoc_soprano__alto_padj	0.08263527929341985	praat
c0057	posthoc_soprano__alto_diff	0.43959973362963467	praat
c0057	posthoc_soprano__alto_q	3.1129389388163506	praat
c0057	posthoc_soprano__alto_cohens_d	0.8596757972777409	praat
c0057	posthoc_soprano__alto_ci_low	-0.04559670435263474	praat
c0057	posthoc_soprano__alto_ci_high	0.9247961716119041	praat
c0057	posthoc_mezzo__alto_padj	0.5466809650435668	praat
c0057	posthoc_mezzo__alto_diff	0.2107745882645471	praat
c0057	posthoc_mezzo__alto_q	1.4925587367950603	praat
c0057	posthoc_mezzo__alto_cohens_d	0.42851602861862575	praat
c0057	posthoc_mezzo__alto_ci_low	-0.2744218497177223	praat
c0057	posthoc_mezzo__alto_ci_high	0.6959710262468165	praat
c0058	f	2.4239587364474815	praat
c0058	df_between	2	praat
c0058	df_within	42	praat
c0058	p	0.10086465526567016	praat
c0058	eta_squared	0.10348202725766513	praat
c0058	n	45	praat
c0058	ss_between	1.4501740000834427	praat
c0058	ss_within	12.563602483755448	praat
c0058	ss_total	14.01377648383889	praat
c0058	ms_between	0.7250870000417213	praat
c0058	ms_within	0.2991333924703678	praat
c0058	posthoc_alto__mezzo_padj	0.5466809650435668	praat
c0058	posthoc_alto__mezzo_diff	-0.2107745882645471	praat
c0058	posthoc_alto__mezzo_q	1.4925587367950603	praat
c0058	posthoc_alto__mezzo_cohens_d	-0.42851602861862575	praat
c0058	posthoc_alto__mezzo_ci_low	-0.6959710262468165	praat
c0058	posthoc_alto__mezzo_ci_high	0.2744218497177223	praat
c0058	posthoc_alto__soprano_padj	0.08263527929341985	praat
c0058	posthoc_alto__soprano_diff	-0.43959973362963467	praat
c0058	posthoc_alto__soprano_q	3.1129389388163506	praat
c0058	posthoc_alto__soprano_cohens_d	-0.8596757972777409	praat
c0058	posthoc_alto__soprano_ci_low	-0.9247961716119041	praat
c0058	posthoc_alto__soprano_ci_high	0.04559670435263474	praat
c0058	posthoc_mezzo__soprano_padj	0.4918076922536089	praat
c0058	posthoc_mezzo__soprano_diff	-0.22882514536508758	praat
c0058	posthoc_mezzo__soprano_q	1.6203802020212905	praat
c0058	posthoc_mezzo__soprano_cohens_d	-0.36455850872861606	praat
c0058	posthoc_mezzo__soprano_ci_low	-0.714021583347357	praat
c0058	posthoc_mezzo__soprano_ci_high	0.25637129261718183	praat
c0059	f	44.30747283440199	praat
c0059	df_between	1	praat
c0059	df_within	38	praat
c0059	p	7.200024603263713e-08	praat
c0059	eta_squared	0.5383165259313226	praat
c0059	n	40	praat
c0059	ss_between	18.01202176781868	praat
c0059	ss_within	15.44788685500636	praat
c0059	ss_total	33.45990862282504	praat
c0059	ms_between	18.01202176781868	praat
c0059	ms_within	0.40652333828964105	praat
c0059	posthoc_control__patient_cohens_d	-2.1049340330376625	praat
c0060	f	44.30747283440199	praat
c0060	df_between	1	praat
c0060	df_within	38	praat
c0060	p	7.200024603263713e-08	praat
c0060	eta_squared	0.5383165259313226	praat
c0060	n	40	praat
c0060	ss_between	18.01202176781868	praat
c0060	ss_within	15.44788685500636	praat
c0060	ss_total	33.45990862282504	praat
c0060	ms_between	18.01202176781868	praat
c0060	ms_within	0.40652333828964105	praat
c0060	posthoc_control__patient_cohens_d	-2.1049340330376625	praat
c0061	f	44.30747283440199	praat
c0061	df_between	1	praat
c0061	df_within	38	praat
c0061	p	7.200024603263713e-08	praat
c0061	eta_squared	0.5383165259313226	praat
c0061	n	40	praat
c0061	ss_between	18.01202176781868	praat
c0061	ss_within	15.44788685500636	praat
c0061	ss_total	33.45990862282504	praat
c0061	ms_between	18.01202176781868	praat
c0061	ms_within	0.40652333828964105	praat
c0061	posthoc_control__patient_padj	7.200010299079906e-08	praat
c0061	posthoc_control__patient_diff	-1.3420887365527916	praat
c0061	posthoc_control__patient_q	9.413551172050003	praat
c0061	posthoc_control__patient_cohens_d	-2.1049340330376625	praat
c0061	posthoc_control__patient_ci_low	-1.7502556696796523	praat
c0061	posthoc_control__patient_ci_high	-0.9339218034259309	praat
c0062	f	44.30747283440199	praat
c0062	df_between	1	praat
c0062	df_within	38	praat
c0062	p	7.200024603263713e-08	praat
c0062	eta_squared	0.5383165259313226	praat
c0062	n	40	praat
c0062	ss_between	18.01202176781868	praat
c0062	ss_within	15.44788685500636	praat
c0062	ss_total	33.45990862282504	praat
c0062	ms_between	18.01202176781868	praat
c0062	ms_within	0.40652333828964105	praat
c0062	posthoc_control__patient_padj	7.200010299079906e-08	praat
c0062	posthoc_control__patient_diff	-1.3420887365527916	praat
c0062	posthoc_control__patient_q	9.413551172050003	praat
c0062	posthoc_control__patient_cohens_d	-2.1049340330376625	praat
c0062	posthoc_control__patient_ci_low	-1.7502556696796523	praat
c0062	posthoc_control__patient_ci_high	-0.9339218034259309	praat
c0063	f	15.2287999705013	praat
c0063	df_between	1	praat
c0063	df_within	46	praat
c0063	p	0.00030882281652466965	praat
