# rename_call_sites.tsv -- every line holding a retired public-procedure
# name, with its disposition and what the reference DOES.
# Generated by walkthrough/kit/build_rename_inventory.py. Do not hand-edit.
# Every file is searched; no extension filter. Disposition comes from
# RENAME_SCOPE.tsv. Classification is a hint: the ruling requires it
# recorded per file by whoever does the pass, and rule_fired says why.
old_name	new_name	disposition	klass	rule_fired	file	line	line_text
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/H_legit/docs/RECIPES.md	283	#   @emlRunTwoGroupAnalysis, @emlRunKWAnalysis, @emlRunPairedAnalysis,
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/H_legit/docs/API_EXPORT.md	114	| `@emlRunKWAnalysis` | Kruskal–Wallis (+ Dunn) |
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	EXPECTATION_STRING	name quoted as expected content	harness/correlgroup/out/work/G_stale/stats/eml-record.praat	2687	elsif .proc$ = "emlRunKWAnalysis"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/G_stale/stats/eml-analysis.praat	569	procedure emlRunKWAnalysis: .tableId, .dataCol$, .groupCol$, .doDunn, .adjMethod$
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/G_stale/stats/eml-analysis.praat	699	... "@emlRunKWAnalysis: data, """ + .dataCol$ + """, """ + .groupCol$ + """, " + string$ (.doDunn) + ", """ + .adjMethod$ + """",
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/G_stale/graphs/eml-annotation-procedures.praat	3588	# The declaration @emlRunKWAnalysis makes. NESTED ifs, not `and`:
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/G_stale/dev/HISTORY_LEDGER.md	2794	10  #        arguments to @emlRunKWAnalysis, matching the ANOVA sibling's
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/G_stale/dev/tests/phase2/test-workflow-verification.praat	233	@emlRunKWAnalysis: tableId, "Data", "Group", 0, "holm"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	EXPECTATION_STRING	name quoted as expected content	harness/correlgroup/out/work/G_stale/dev/tools/procs.json	12	"emlRunKWAnalysis",
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/G_stale/scripts/eml-wizard.praat	678	# @emlRunKWAnalysis is called with doDunn = 1 below, so
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/G_stale/scripts/eml-wizard.praat	697	@emlRunKWAnalysis: tableId, dataCol$, groupCol$, 1,
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/G_stale/scripts/eml-wizard.praat	699	if emlRunKWAnalysis.error$ <> ""
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/G_stale/scripts/eml-wizard.praat	702	@emlErrorDialog: emlRunKWAnalysis.error$, emlRunKWAnalysis.remedy$, "wizard"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/G_stale/scripts/eml-compare-kw.praat	10	#        arguments to @emlRunKWAnalysis, matching the ANOVA sibling's
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/G_stale/scripts/eml-compare-kw.praat	108	@emlRunKWAnalysis: tableId, dataCol$, groupCol$, doDunn, adjMethod$
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/G_stale/scripts/eml-compare-kw.praat	109	if emlRunKWAnalysis.error$ <> ""
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/G_stale/scripts/eml-compare-kw.praat	112	@emlErrorDialog: emlRunKWAnalysis.error$, emlRunKWAnalysis.remedy$, "menu"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/G_stale/docs/RECIPES.md	283	#   @emlRunTwoGroupAnalysis, @emlRunKWAnalysis, @emlRunPairedAnalysis,
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/G_stale/docs/API_EXPORT.md	114	| `@emlRunKWAnalysis` | Kruskal–Wallis (+ Dunn) |
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	RENAME	LIVE_CALL	@name appears in the statement	harness/wording/wording_drive.praat	57	@emlRunKWAnalysis: oneway, "SPL_dB", "voice_type", 1, "holm"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	RENAME	LIVE_CALL	@name appears in the statement	harness/record_e2e/op.praat	50	@emlRunKWAnalysis: id, "spl", "grp", 0, "holm"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/record_e2e/out/recorded.praat	379	@emlRunKWAnalysis: data, valueCol3$, groupCol3$, 0, "holm"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	RENAME	LIVE_CALL	@name appears in the statement	harness/verifyerrorlane/run.sh	12	# (@emlRunTwoGroupAnalysis, @emlRunAnovaAnalysis, @emlRunKWAnalysis) and the
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	RENAME	LIVE_CALL	@name appears in the statement	harness/verifyerrorlane/probe2.praat	53	@emlRunKWAnalysis: tThree, "nosuchcol", "g", 0, "holm"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	RENAME	MENTION	bare name; prose or comment	harness/verifyerrorlane/probe2.praat	54	appendInfoLine: "error=[", emlRunKWAnalysis.error$, "]"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	RENAME	LIVE_CALL	@name appears in the statement	harness/verifyerrorlane/probe2.praat	56	@emlRunKWAnalysis: tThree, "score", "nosuchgroup", 0, "holm"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	RENAME	MENTION	bare name; prose or comment	harness/verifyerrorlane/probe2.praat	57	appendInfoLine: "error=[", emlRunKWAnalysis.error$, "]"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	RENAME	LIVE_CALL	@name appears in the statement	harness/verifyerrorlane/probe.praat	27	# question at the real doors -- @emlRunAnovaAnalysis, @emlRunKWAnalysis,
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	RENAME	LIVE_CALL	@name appears in the statement	harness/drawlayer/drawlayer_drive.praat	357	@emlRunKWAnalysis: t, "val", "grp", 1, "holm"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/routingsplit/out/broken/doors_src.praat	99	@emlRunKWAnalysis: tableId, "Loud", "Voice", 1, "holm"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/routingsplit/out/broken/doors_src.praat	103	@emlRunKWAnalysis: tableId, "Loud", "Voice", 0, "holm"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/routingsplit/out/broken/doors_src.praat	161	@emlRunKWAnalysis: tableId, "Loud", "Voice", 1, "holm"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	RENAME	LIVE_CALL	@name appears in the statement	harness/routingsplit/doors.praat	99	@emlRunKWAnalysis: tableId, "Loud", "Voice", 1, "holm"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	RENAME	LIVE_CALL	@name appears in the statement	harness/routingsplit/doors.praat	103	@emlRunKWAnalysis: tableId, "Loud", "Voice", 0, "holm"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	RENAME	LIVE_CALL	@name appears in the statement	harness/routingsplit/doors.praat	161	@emlRunKWAnalysis: tableId, "Loud", "Voice", 1, "holm"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/explainwiring/out/broken/doors_src.praat	13	# @emlRunKWAnalysis via @emlEffectMatrixCaption; this rig covers the sites
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	RENAME	LIVE_CALL	@name appears in the statement	harness/explainwiring/doors.praat	13	# @emlRunKWAnalysis via @emlEffectMatrixCaption; this rig covers the sites
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/explaingate/out/break/doors_src.praat	27	# @emlRunKWAnalysis: id, "Loud", "Voice", 0, "holm"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/explaingate/out/break/doors_src.praat	83	@emlRunKWAnalysis: tableId, "Loud", "Voice", 0, "holm"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/explaingate/out/break/doors_src.praat	89	@emlRunKWAnalysis: tableId, "Loud", "Voice", 0, "holm"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/explaingate/out/break/doors_src.praat	95	@emlRunKWAnalysis: tableId, "Loud", "Voice", 0, "holm"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	RENAME	LIVE_CALL	@name appears in the statement	harness/explaingate/doors.praat	27	# @emlRunKWAnalysis: id, "Loud", "Voice", 0, "holm"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	RENAME	LIVE_CALL	@name appears in the statement	harness/explaingate/doors.praat	83	@emlRunKWAnalysis: tableId, "Loud", "Voice", 0, "holm"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	RENAME	LIVE_CALL	@name appears in the statement	harness/explaingate/doors.praat	89	@emlRunKWAnalysis: tableId, "Loud", "Voice", 0, "holm"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	RENAME	LIVE_CALL	@name appears in the statement	harness/explaingate/doors.praat	95	@emlRunKWAnalysis: tableId, "Loud", "Voice", 0, "holm"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	EXPECTATION_STRING	name quoted as expected content	harness/dialogheight/out/wizard_skew/work/prefs/plugin_EML_StatsGraphs/stats/eml-record.praat	2516	elsif .proc$ = "emlRunKWAnalysis"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	MENTION	bare name; prose or comment	harness/dialogheight/out/wizard_skew/work/prefs/plugin_EML_StatsGraphs/stats/eml-analysis.praat	569	procedure emlRunKWAnalysis: .tableId, .dataCol$, .groupCol$, .doDunn, .adjMethod$
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/wizard_skew/work/prefs/plugin_EML_StatsGraphs/stats/eml-analysis.praat	699	... "@emlRunKWAnalysis: data, """ + .dataCol$ + """, """ + .groupCol$ + """, " + string$ (.doDunn) + ", """ + .adjMethod$ + """",
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/wizard_skew/work/prefs/plugin_EML_StatsGraphs/graphs/eml-annotation-procedures.praat	3545	# The declaration @emlRunKWAnalysis makes. NESTED ifs, not `and`:
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/wizard_skew/work/prefs/plugin_EML_StatsGraphs/dev/HISTORY_LEDGER.md	2792	10  #        arguments to @emlRunKWAnalysis, matching the ANOVA sibling's
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/wizard_skew/work/prefs/plugin_EML_StatsGraphs/dev/tests/phase2/test-workflow-verification.praat	233	@emlRunKWAnalysis: tableId, "Data", "Group", 0, "holm"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	EXPECTATION_STRING	name quoted as expected content	harness/dialogheight/out/wizard_skew/work/prefs/plugin_EML_StatsGraphs/dev/tools/procs.json	12	"emlRunKWAnalysis",
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/wizard_skew/work/prefs/plugin_EML_StatsGraphs/scripts/eml-wizard.praat	666	# @emlRunKWAnalysis is called with doDunn = 1 below, so
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/wizard_skew/work/prefs/plugin_EML_StatsGraphs/scripts/eml-wizard.praat	685	@emlRunKWAnalysis: tableId, dataCol$, groupCol$, 1,
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	MENTION	bare name; prose or comment	harness/dialogheight/out/wizard_skew/work/prefs/plugin_EML_StatsGraphs/scripts/eml-wizard.praat	687	if emlRunKWAnalysis.error$ <> ""
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	MENTION	bare name; prose or comment	harness/dialogheight/out/wizard_skew/work/prefs/plugin_EML_StatsGraphs/scripts/eml-wizard.praat	690	@emlErrorDialog: emlRunKWAnalysis.error$, emlRunKWAnalysis.remedy$, "wizard"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/wizard_skew/work/prefs/plugin_EML_StatsGraphs/scripts/eml-compare-kw.praat	10	#        arguments to @emlRunKWAnalysis, matching the ANOVA sibling's
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/wizard_skew/work/prefs/plugin_EML_StatsGraphs/scripts/eml-compare-kw.praat	108	@emlRunKWAnalysis: tableId, dataCol$, groupCol$, doDunn, adjMethod$
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	MENTION	bare name; prose or comment	harness/dialogheight/out/wizard_skew/work/prefs/plugin_EML_StatsGraphs/scripts/eml-compare-kw.praat	109	if emlRunKWAnalysis.error$ <> ""
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	MENTION	bare name; prose or comment	harness/dialogheight/out/wizard_skew/work/prefs/plugin_EML_StatsGraphs/scripts/eml-compare-kw.praat	112	@emlErrorDialog: emlRunKWAnalysis.error$, emlRunKWAnalysis.remedy$, "menu"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/wizard_skew/work/prefs/plugin_EML_StatsGraphs/docs/RECIPES.md	283	#   @emlRunTwoGroupAnalysis, @emlRunKWAnalysis, @emlRunPairedAnalysis,
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/wizard_skew/work/prefs/plugin_EML_StatsGraphs/docs/API_EXPORT.md	114	| `@emlRunKWAnalysis` | Kruskal–Wallis (+ Dunn) |
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	EXPECTATION_STRING	name quoted as expected content	harness/dialogheight/out/wizard/work/prefs/plugin_EML_StatsGraphs/stats/eml-record.praat	2516	elsif .proc$ = "emlRunKWAnalysis"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	MENTION	bare name; prose or comment	harness/dialogheight/out/wizard/work/prefs/plugin_EML_StatsGraphs/stats/eml-analysis.praat	569	procedure emlRunKWAnalysis: .tableId, .dataCol$, .groupCol$, .doDunn, .adjMethod$
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/wizard/work/prefs/plugin_EML_StatsGraphs/stats/eml-analysis.praat	699	... "@emlRunKWAnalysis: data, """ + .dataCol$ + """, """ + .groupCol$ + """, " + string$ (.doDunn) + ", """ + .adjMethod$ + """",
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/wizard/work/prefs/plugin_EML_StatsGraphs/graphs/eml-annotation-procedures.praat	3545	# The declaration @emlRunKWAnalysis makes. NESTED ifs, not `and`:
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/wizard/work/prefs/plugin_EML_StatsGraphs/dev/HISTORY_LEDGER.md	2792	10  #        arguments to @emlRunKWAnalysis, matching the ANOVA sibling's
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/wizard/work/prefs/plugin_EML_StatsGraphs/dev/tests/phase2/test-workflow-verification.praat	233	@emlRunKWAnalysis: tableId, "Data", "Group", 0, "holm"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	EXPECTATION_STRING	name quoted as expected content	harness/dialogheight/out/wizard/work/prefs/plugin_EML_StatsGraphs/dev/tools/procs.json	12	"emlRunKWAnalysis",
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/wizard/work/prefs/plugin_EML_StatsGraphs/scripts/eml-wizard.praat	666	# @emlRunKWAnalysis is called with doDunn = 1 below, so
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/wizard/work/prefs/plugin_EML_StatsGraphs/scripts/eml-wizard.praat	685	@emlRunKWAnalysis: tableId, dataCol$, groupCol$, 1,
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	MENTION	bare name; prose or comment	harness/dialogheight/out/wizard/work/prefs/plugin_EML_StatsGraphs/scripts/eml-wizard.praat	687	if emlRunKWAnalysis.error$ <> ""
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	MENTION	bare name; prose or comment	harness/dialogheight/out/wizard/work/prefs/plugin_EML_StatsGraphs/scripts/eml-wizard.praat	690	@emlErrorDialog: emlRunKWAnalysis.error$, emlRunKWAnalysis.remedy$, "wizard"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/wizard/work/prefs/plugin_EML_StatsGraphs/scripts/eml-compare-kw.praat	10	#        arguments to @emlRunKWAnalysis, matching the ANOVA sibling's
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/wizard/work/prefs/plugin_EML_StatsGraphs/scripts/eml-compare-kw.praat	108	@emlRunKWAnalysis: tableId, dataCol$, groupCol$, doDunn, adjMethod$
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	MENTION	bare name; prose or comment	harness/dialogheight/out/wizard/work/prefs/plugin_EML_StatsGraphs/scripts/eml-compare-kw.praat	109	if emlRunKWAnalysis.error$ <> ""
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	MENTION	bare name; prose or comment	harness/dialogheight/out/wizard/work/prefs/plugin_EML_StatsGraphs/scripts/eml-compare-kw.praat	112	@emlErrorDialog: emlRunKWAnalysis.error$, emlRunKWAnalysis.remedy$, "menu"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/wizard/work/prefs/plugin_EML_StatsGraphs/docs/RECIPES.md	283	#   @emlRunTwoGroupAnalysis, @emlRunKWAnalysis, @emlRunPairedAnalysis,
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/wizard/work/prefs/plugin_EML_StatsGraphs/docs/API_EXPORT.md	114	| `@emlRunKWAnalysis` | Kruskal–Wallis (+ Dunn) |
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	EXPECTATION_STRING	name quoted as expected content	harness/dialogheight/out/menu/work/prefs/plugin_EML_StatsGraphs/stats/eml-record.praat	2516	elsif .proc$ = "emlRunKWAnalysis"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	MENTION	bare name; prose or comment	harness/dialogheight/out/menu/work/prefs/plugin_EML_StatsGraphs/stats/eml-analysis.praat	569	procedure emlRunKWAnalysis: .tableId, .dataCol$, .groupCol$, .doDunn, .adjMethod$
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/menu/work/prefs/plugin_EML_StatsGraphs/stats/eml-analysis.praat	699	... "@emlRunKWAnalysis: data, """ + .dataCol$ + """, """ + .groupCol$ + """, " + string$ (.doDunn) + ", """ + .adjMethod$ + """",
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/menu/work/prefs/plugin_EML_StatsGraphs/graphs/eml-annotation-procedures.praat	3545	# The declaration @emlRunKWAnalysis makes. NESTED ifs, not `and`:
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/menu/work/prefs/plugin_EML_StatsGraphs/dev/HISTORY_LEDGER.md	2792	10  #        arguments to @emlRunKWAnalysis, matching the ANOVA sibling's
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/menu/work/prefs/plugin_EML_StatsGraphs/dev/tests/phase2/test-workflow-verification.praat	233	@emlRunKWAnalysis: tableId, "Data", "Group", 0, "holm"
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	EXPECTATION_STRING	name quoted as expected content	harness/dialogheight/out/menu/work/prefs/plugin_EML_StatsGraphs/dev/tools/procs.json	12	"emlRunKWAnalysis",
emlRunKWAnalysis	emlRunKruskalWallisAnalysis	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/menu/work/prefs/plugin_EML_StatsGraphs/scripts/eml-wizard.praat	666	# @emlRunKWAnalysis is called with doDunn = 1 below, so
