analysis	quantity	plugin_value	r_value	relative_difference
c0470	mean	92.19736231257816	92.197362312578164	0.00e+00
c0470	median	92.02076063700434	92.020760637004344	0.00e+00
c0470	n	48	48	0.00e+00
c0470	p	0.3668448364195318	0.36684483641953114	1.82e-15
c0470	sd	6.207041933257127	6.2070419332571269	0.00e+00
c0470	skewness	0.22977700022324085	0.22977700022324057	1.21e-15
c0470	w_statistic	0.974235953151816	0.97423595315181599	0.00e+00
c0471	kurtosis	-0.21399578468970093	-0.21399578468970137	2.08e-15
c0471	mean	152.08158962934505	152.08158962934505	0.00e+00
c0471	median	146.68312810237848	146.68312810237848	0.00e+00
c0471	n	30	30	0.00e+00
c0471	p	0.36466092036453923	0.36466092036453479	1.22e-14
c0471	sd	43.96679880380095	43.966798803800948	0.00e+00
c0471	skewness	0.5379465686426362	0.53794656864263601	4.13e-16
c0471	w_statistic	0.9628072937234544	0.96280729372345419	2.31e-16
c0472	kurtosis	-0.8803363776581947	-0.88033637765819428	5.04e-16
c0472	mean	325.14277269871354	325.14277269871354	0.00e+00
c0472	median	295.3789183617973	295.37891836179728	0.00e+00
c0472	n	30	30	0.00e+00
c0472	p	0.07762676584580047	0.077626765845801013	6.97e-15
c0472	sd	90.33840289649486	90.338402896494856	0.00e+00
c0472	skewness	0.4879022750389395	0.48790227503893946	1.14e-16
c0472	w_statistic	0.9374414897041884	0.9374414897041885	1.18e-16
c0473	kurtosis	-1.5057194323747296	-1.5057194323747298	1.47e-16
c0473	mean	42.9	42.899999999999999	0.00e+00
c0473	median	46	46	0.00e+00
c0473	n	30	30	0.00e+00
c0473	p	0.018222836976395176	0.018222836976394617	3.07e-14
c0473	sd	13.64159460797292	13.64159460797292	0.00e+00
c0473	skewness	-0.08065535265373715	-0.080655352653737022	1.55e-15
c0473	w_statistic	0.9134717141218488	0.91347171412184824	6.08e-16
c0474	kurtosis	-0.45158542591551676	-0.45158542591551676	0.00e+00
c0474	mean	12.316351446257157	12.316351446257157	0.00e+00
c0474	median	12.00793862171911	12.007938621719109	0.00e+00
c0474	n	25	25	0.00e+00
c0474	p	0.8739016909266133	0.87390169092661019	3.56e-15
c0474	sd	5.453601489798855	5.4536014897988547	0.00e+00
c0474	skewness	0.08291522774118422	0.082915227741184191	3.35e-16
c0474	w_statistic	0.979445728663922	0.97944572866392188	1.13e-16
c0475	kurtosis	-0.30377329491830407	-0.30377329491830452	1.46e-15
c0475	mean	79.35474662700702	79.354746627007017	0.00e+00
c0475	median	79.48143235979371	79.481432359793715	0.00e+00
c0475	n	25	25	0.00e+00
c0475	p	0.12024501568981916	0.12024501568981956	3.35e-15
c0475	sd	15.888951567380591	15.888951567380591	0.00e+00
c0475	skewness	-0.48513830175706607	-0.48513830175706624	3.43e-16
c0475	w_statistic	0.9360965720528858	0.93609657205288588	1.19e-16
c0476	kurtosis	-0.36841365645028823	-0.36841365645028734	2.41e-15
c0476	mean	10.28	10.279999999999999	0.00e+00
c0476	median	11	11	0.00e+00
c0476	n	25	25	0.00e+00
c0476	p	0.9055179786888865	0.90551797868887862	8.71e-15
c0476	sd	5.465955238260433	5.4659552382604328	0.00e+00
c0476	skewness	0.20748380341588477	0.20748380341588485	4.01e-16
c0476	w_statistic	0.9810731106301893	0.98107311063018887	4.53e-16
c0477	kurtosis	-1.2053457286260638	-1.2053457286260656	1.47e-15
c0477	mean	8.95	8.9499999999999993	0.00e+00
c0477	median	8.95	8.9499999999999993	0.00e+00
c0477	n	25	25	0.00e+00
c0477	p	0.3636658776554092	0.36366587765539832	2.99e-14
c0477	sd	4.410782243548189	4.4107822435481889	0.00e+00
c0477	skewness	6.436075505073371e-16	3.9821505794444743e-16	0.00e+00
c0477	w_statistic	0.9573187970519548	0.95731879705195411	6.96e-16
c0478	kurtosis	-1.095847156424401	-1.0958471564244001	8.10e-16
c0478	mean	83.225	83.224999999999994	0.00e+00
c0478	median	82.61	82.609999999999999	0.00e+00
c0478	n	25	25	0.00e+00
c0478	p	0.47141506044397385	0.47141506044397036	7.42e-15
c0478	sd	18.62432907068959	18.624329070689591	0.00e+00
c0478	skewness	-0.06801407970898665	-0.068014079708986874	3.26e-15
c0478	w_statistic	0.9627268288256029	0.96272682882560279	1.15e-16
c0479	kurtosis	-0.6948743053319233	-0.69487430533192374	6.39e-16
c0479	mean	185.67052075563788	185.67052075563788	0.00e+00
c0479	median	188.2082198355006	188.20821983550061	0.00e+00
c0479	n	40	40	0.00e+00
c0479	p	0.4115043758589624	0.41150437585896715	1.16e-14
c0479	sd	26.714648514367326	26.714648514367326	0.00e+00
c0479	skewness	-0.17244944259029799	-0.17244944259029785	8.05e-16
c0479	w_statistic	0.971864258620778	0.97186425862077819	2.28e-16
c0480	kurtosis	0.451287536621491	0.4512875366214919	1.97e-15
c0480	mean	2.213541094245277	2.2135410942452771	0.00e+00
c0480	median	2.015006016169768	2.0150060161697678	0.00e+00
c0480	n	40	40	0.00e+00
c0480	p	0.013770089389147101	0.013770089389147561	3.34e-14
c0480	sd	1.0983865823336167	1.0983865823336167	0.00e+00
c0480	skewness	0.9125091302287311	0.91250913022873115	0.00e+00
c0480	w_statistic	0.9279069894129834	0.92790698941298388	4.79e-16
c0481	kurtosis	0.3056215695790545	0.30562156957905451	0.00e+00
c0481	mean	1.189425350463762	1.189425350463762	0.00e+00
c0481	median	1.2134480152712586	1.2134480152712586	0.00e+00
c0481	n	40	40	0.00e+00
c0481	p	0.5933517264563064	0.59335172645633749	5.24e-14
c0481	sd	0.5219768541959805	0.5219768541959805	0.00e+00
c0481	skewness	0.33302695670137267	0.333026956701373	1.00e-15
c0481	w_statistic	0.977386999625231	0.9773869996252319	9.09e-16
c0482	kurtosis	-1.0466612373257256	-1.0466612373257269	1.27e-15
c0482	mean	2.695592193038029	2.6955921930380291	0.00e+00
c0482	median	2.6830411098185585	2.6830411098185585	0.00e+00
c0482	n	20	20	0.00e+00
c0482	p	0.3892251971947023	0.38922519719470716	1.26e-14
c0482	sd	0.8226067124726181	0.82260671247261807	0.00e+00
c0482	skewness	0.26863132717661964	0.26863132717661958	2.07e-16
c0482	w_statistic	0.9514240626252545	0.95142406262525481	3.50e-16
c0483	kurtosis	-1.232508789064831	-1.2325087890648301	7.21e-16
c0483	mean	1.9671256945495916	1.9671256945495916	0.00e+00
c0483	median	2.2803311366839587	2.2803311366839587	0.00e+00
c0483	n	20	20	0.00e+00
c0483	p	0.16140528672728377	0.16140528672728463	5.33e-15
c0483	sd	0.9174741833047945	0.91747418330479447	0.00e+00
c0483	skewness	-0.23256131590908213	-0.23256131590908219	2.39e-16
c0483	w_statistic	0.9309991701593368	0.93099917015933686	1.19e-16
c0484	kurtosis	1.1401035165045013	1.1401035165044968	3.90e-15
c0484	mean	17.760917585388263	17.760917585388263	0.00e+00
c0484	median	17.43443154557982	17.43443154557982	0.00e+00
c0484	n	20	20	0.00e+00
c0484	p	0.4311102302807071	0.43111023028071105	9.14e-15
c0484	sd	4.0883562770579305	4.0883562770579305	0.00e+00
c0484	skewness	-0.24267860899207527	-0.24267860899207511	6.86e-16
c0484	w_statistic	0.9539539124679383	0.95395391246793848	2.33e-16
c0485	kurtosis	2.0324887753317693	2.0324887753317675	8.74e-16
c0485	mean	20.854932330675442	20.854932330675442	0.00e+00
c0485	median	21.28877785191018	21.288777851910179	0.00e+00
c0485	n	20	20	0.00e+00
c0485	p	0.37730297464422924	0.37730297464425144	5.89e-14
c0485	sd	4.358590709574023	4.3585907095740231	0.00e+00
c0485	skewness	-0.8925101531712526	-0.89251015317125248	1.24e-16
c0485	w_statistic	0.9506653848112	0.95066538481120144	1.52e-15
c0486	kurtosis	-1.2082355326924947	-1.2082355326924934	1.10e-15
c0486	mean	72.46457	72.464569999999995	0.00e+00
c0486	median	72.9915	72.991500000000002	0.00e+00
c0486	n	20	20	0.00e+00
c0486	p	0.3162819388757733	0.31628193887577694	1.14e-14
c0486	sd	2.7435289036874426	2.7435289036874426	0.00e+00
c0486	skewness	-0.03525132410272049	-0.035251324102720555	1.77e-15
c0486	w_statistic	0.9464416772735695	0.94644167727356976	2.35e-16
c0487	kurtosis	-0.1334469826115976	-0.13344698261159715	3.33e-15
c0487	mean	83.354605	83.354605000000006	0.00e+00
c0487	median	83.47055	83.470550000000003	0.00e+00
c0487	n	20	20	0.00e+00
c0487	p	0.77684287083101	0.7768428708310039	7.86e-15
c0487	sd	3.674522263752908	3.674522263752908	0.00e+00
c0487	skewness	-0.10457021668878692	-0.10457021668878666	2.52e-15
c0487	w_statistic	0.9710480588591635	0.97104805885916312	3.43e-16
c0488	kurtosis	-0.31735039729258085	-0.31735039729258219	4.20e-15
c0488	mean	94.129405	94.129405000000006	0.00e+00
c0488	median	94.7059	94.7059	0.00e+00
c0488	n	20	20	0.00e+00
c0488	p	0.05704194315301922	0.05704194315302015	1.63e-14
c0488	sd	2.7484903702281436	2.7484903702281436	0.00e+00
c0488	skewness	-0.6788916901440808	-0.67889169014408091	1.64e-16
c0488	w_statistic	0.9074665084688641	0.90746650846886445	3.67e-16
c0489	kurtosis	-0.9429334134765153	-0.94293341347651172	3.77e-15
c0489	mean	66.075	66.075000000000003	0.00e+00
c0489	median	66.5	66.5	0.00e+00
c0489	n	4	4	0.00e+00
c0489	p	0.9170474296077528	0.91704742960775376	1.09e-15
c0489	sd	4.711952886012334	4.7119528860123339	0.00e+00
c0489	skewness	-0.43000843457224486	-0.4300084345722448	1.29e-16
c0489	w_statistic	0.982591558085346	0.98259155808534626	2.26e-16
c0490	kurtosis	-0.9429334134765153	-0.94293341347651172	3.77e-15
c0490	mean	76.075	76.075000000000003	0.00e+00
c0490	median	76.5	76.5	0.00e+00
c0490	n	4	4	0.00e+00
c0490	p	0.9170474296077528	0.91704742960775376	1.09e-15
c0490	sd	4.711952886012334	4.7119528860123339	0.00e+00
c0490	skewness	-0.43000843457224486	-0.4300084345722448	1.29e-16
c0490	w_statistic	0.982591558085346	0.98259155808534626	2.26e-16
c0491	kurtosis	-0.9429334134765153	-0.94293341347651172	3.77e-15
c0491	mean	86.075	86.075000000000003	0.00e+00
c0491	median	86.5	86.5	0.00e+00
c0491	n	4	4	0.00e+00
c0491	p	0.9170474296077528	0.91704742960775198	8.47e-16
c0491	sd	4.711952886012334	4.7119528860123339	0.00e+00
c0491	skewness	-0.43000843457224486	-0.4300084345722448	1.29e-16
c0491	w_statistic	0.982591558085346	0.98259155808534593	1.13e-16
c0492	refuse_reason	Need at least 3 non-missing values (found 2).	Need at least 3 non-missing values (found 2).	
c0492	refused	1	1	0.00e+00
c0493	refuse_reason	Need at least 3 non-missing values (found 2).	Need at least 3 non-missing values (found 2).	
c0493	refused	1	1	0.00e+00
c0494	refuse_reason	Need at least 3 non-missing values (found 2).	Need at least 3 non-missing values (found 2).	
c0494	refused	1	1	0.00e+00
c0495	kurtosis_undefined	1	1	0.00e+00
c0495	mean	80	80	0.00e+00
c0495	median	80	80	0.00e+00
c0495	n	6	6	0.00e+00
c0495	p_undefined	1	1	0.00e+00
c0495	sd	0	0	0.00e+00
c0495	skewness_undefined	1	1	0.00e+00
c0495	w_statistic_undefined	1	1	0.00e+00
c0496	kurtosis_undefined	1	1	0.00e+00
c0496	mean	80	80	0.00e+00
c0496	median	80	80	0.00e+00
c0496	n	6	6	0.00e+00
c0496	p_undefined	1	1	0.00e+00
c0496	sd	0	0	0.00e+00
c0496	skewness_undefined	1	1	0.00e+00
c0496	w_statistic_undefined	1	1	0.00e+00
c0497	kurtosis_undefined	1	1	0.00e+00
c0497	mean	80	80	0.00e+00
c0497	median	80	80	0.00e+00
c0497	n	6	6	0.00e+00
c0497	p_undefined	1	1	0.00e+00
c0497	sd	0	0	0.00e+00
c0497	skewness_undefined	1	1	0.00e+00
c0497	w_statistic_undefined	1	1	0.00e+00
c0498	kurtosis	-3.3000000000000043	-3.2999999999999989	1.61e-15
c0498	mean	72.3	72.299999999999997	0.00e+00
c0498	median	72.30000000000001	72.300000000000011	0.00e+00
c0498	n	4	4	0.00e+00
c0498	p	0.7142801511947574	0.71428015119475519	3.11e-15
c0498	sd	2.008316044185612	2.0083160441856118	0.00e+00
c0498	skewness	4.292862361883938e-15	4.2580299716475607e-15	0.00e+00
c0498	w_statistic	0.9497059569612307	0.94970595696123039	3.51e-16
c0499	kurtosis	-1.1999999999999984	-1.2000000000000002	1.48e-15
c0499	mean	82.3	82.299999999999997	0.00e+00
c0499	median	82.3	82.299999999999997	0.00e+00
c0499	n	5	5	0.00e+00
c0499	p	0.9671739359680402	0.9671739359680398	4.59e-16
c0499	sd	1.739252713092611	1.739252713092611	0.00e+00
c0499	skewness	4.070817756958908e-15	4.0972912505803568e-15	0.00e+00
c0499	w_statistic	0.9867621554477195	0.98676215544771939	1.13e-16
c0500	kurtosis	-1.1999999999999984	-1.2000000000000002	1.48e-15
c0500	mean	92.3	92.299999999999997	0.00e+00
c0500	median	92.3	92.299999999999997	0.00e+00
c0500	n	5	5	0.00e+00
c0500	p	0.9671739359680402	0.9671739359680398	4.59e-16
c0500	sd	1.739252713092611	1.739252713092611	0.00e+00
c0500	skewness	4.070817756958908e-15	4.0972912505803568e-15	0.00e+00
c0500	w_statistic	0.9867621554477195	0.98676215544771939	1.13e-16
c0502	kurtosis	-0.9269661564345957	-0.92696615643459701	1.44e-15
c0502	mean	3.28	3.2799999999999998	0.00e+00
c0502	median	3	3	0.00e+00
c0502	n	50	50	0.00e+00
c0502	p	0.0027131245323791533	0.0027131245323790357	4.33e-14
c0502	sd	1.7732709313351886	1.7732709313351886	0.00e+00
c0502	skewness	0.33349731858606285	0.33349731858606274	3.33e-16
c0502	w_statistic	0.9216796767742147	0.92167967677421414	6.02e-16
c0503	kurtosis	-1.2329616662556688	-1.2329616662556686	1.80e-16
c0503	mean	8.28	8.2799999999999994	0.00e+00
c0503	median	7.9	7.9000000000000004	0.00e+00
c0503	n	50	50	0.00e+00
c0503	p	0.003098504664891891	0.0030985046648918761	4.76e-15
c0503	sd	5.49199788932284	5.4919978893228398	0.00e+00
c0503	skewness	0.30002796553120253	0.30002796553120226	9.25e-16
c0503	w_statistic	0.9232576205106869	0.92325762051068683	1.20e-16
c0504	adj_r_squared	0.8018008589371127	0.80180085893711339	8.31e-16
c0504	df_between	1	1	0.00e+00
c0504	df_within	23	23	0.00e+00
c0504	f	98.09033304228595	98.090333042286247	3.04e-15
c0504	intercept	47.0584829394536	47.058482939453569	6.04e-16
c0504	intercept_p	3.0365297712142355e-12	3.0365297712142032e-12	1.06e-14
c0504	intercept_se	3.554579645771859	3.5545796457718541	1.37e-15
c0504	intercept_t	13.238832050205781	13.23883205020579	6.71e-16
c0504	n	25	25	0.00e+00
c0504	p	9.166854032696278e-10	9.166854032695982e-10	3.23e-14
c0504	r	0.900032864111861	0.90003286411186134	3.70e-16
c0504	r_squared	0.8100591564813997	0.81005915648140037	8.22e-16
c0504	residual_se	7.073691661958199	7.073691661958188	1.51e-15
c0504	slope	2.6222265439955437	2.622226543995545	5.08e-16
c0504	slope_p	9.166854032696309e-10	9.166854032695982e-10	3.56e-14
c0504	slope_se	0.2647628850095378	0.26476288500953743	1.47e-15
c0504	slope_t	9.904056393331265	9.9040563933312846	1.97e-15
c0505	adj_r_squared	0.8018008589371127	0.8018008589371135	9.69e-16
c0505	df_between	1	1	0.00e+00
c0505	df_within	23	23	0.00e+00
c0505	f	98.09033304228595	98.090333042286247	3.04e-15
c0505	intercept	-12.197945101714089	-12.19794510171409	1.46e-16
c0505	intercept_p	7.009869300369784e-05	7.009869300369671e-05	1.60e-14
c0505	intercept_se	2.5223589917671405	2.5223589917671374	1.23e-15
c0505	intercept_t	-4.835927455817194	-4.8359274558171998	1.29e-15
c0505	n	25	25	0.00e+00
c0505	p	9.166854032696278e-10	9.166854032695982e-10	3.23e-14
c0505	r	0.900032864111861	0.90003286411186134	3.70e-16
c0505	r_squared	0.8100591564813997	0.81005915648140048	9.59e-16
c0505	residual_se	2.4279195025825535	2.42791950258255	1.46e-15
c0505	slope	0.30892035561774733	0.30892035561774744	3.59e-16
c0505	slope_p	9.166854032696278e-10	9.166854032695982e-10	3.23e-14
c0505	slope_se	0.031191296106285682	0.031191296106285637	1.45e-15
c0505	slope_t	9.904056393331267	9.9040563933312846	1.79e-15
c0506	adj_r_squared	0.5951828000467562	0.59518280004675672	9.33e-16
c0506	df_between	1	1	0.00e+00
c0506	df_within	23	23	0.00e+00
c0506	f	36.28601848629946	36.286018486299547	2.35e-15
c0506	intercept	55.97629192555538	55.976291925555358	3.81e-16
c0506	intercept_p	6.115049730623641e-12	6.1150497306236529e-12	1.98e-15
c0506	intercept_se	4.376107937513892	4.3761079375138898	4.06e-16
c0506	intercept_t	12.791341695597216	12.791341695597216	0.00e+00
c0506	n	25	25	0.00e+00
c0506	p	3.832198274103586e-06	3.8321982741035292e-06	1.48e-14
c0506	r	0.7823363620452147	0.78233636204521517	5.68e-16
c0506	r_squared	0.6120501833781413	0.61205018337814188	9.07e-16
c0506	residual_se	10.109384610184838	10.109384610184829	8.79e-16
c0506	slope	2.2741687452773967	2.2741687452773984	7.81e-16
c0506	slope_p	3.832198274103586e-06	3.8321982741035292e-06	1.48e-14
c0506	slope_se	0.37753135589737535	0.37753135589737519	4.41e-16
c0506	slope_t	6.0237877192261235	6.0237877192261307	1.18e-15
c0507	adj_r_squared	0.9693961297297164	0.96939612972971623	2.29e-16
c0507	df_between	1	1	0.00e+00
c0507	df_within	23	23	0.00e+00
c0507	f	761.2145384894053	761.21453848939882	8.51e-15
c0507	intercept	120.45766705217167	120.45766705217166	1.18e-16
c0507	intercept_p	1.0981204915690274e-29	1.0981204915691459e-29	0.00e+00
c0507	intercept_se	1.4985821191745112	1.4985821191745177	4.30e-15
c0507	intercept_t	80.3810919074127	80.38109190741234	4.42e-15
c0507	n	25	25	0.00e+00
c0507	p	3.9460844976744086e-19	3.9460844976747538e-19	0.00e+00
c0507	r	-0.9852265176044432	-0.98522651760444302	2.25e-16
c0507	r_squared	0.9706712909909783	0.97067129099097804	2.29e-16
c0507	residual_se	3.2581330303953298	3.2581330303953431	4.09e-15
c0507	slope	-4.160074530968903	-4.1600745309689025	2.14e-16
c0507	slope_p	3.9460844976744086e-19	3.9460844976747538e-19	0.00e+00
c0507	slope_se	0.15078133155500523	0.15078133155500587	4.23e-15
c0507	slope_t	-27.590116681330027	-27.590116681329906	4.38e-15
c0508	adj_r_squared	0.9693961297297164	0.96939612972971623	2.29e-16
c0508	df_between	1	1	0.00e+00
c0508	df_within	23	23	0.00e+00
c0508	f	761.2145384894019	761.21453848939882	4.03e-15
c0508	intercept	28.368911269820234	28.368911269820227	2.50e-16
c0508	intercept_p	1.3079163523078504e-22	1.3079163523078967e-22	0.00e+00
c0508	intercept_se	0.7205558519527941	0.72055585195279548	1.85e-15
c0508	intercept_t	39.370870686758046	39.370870686757968	1.99e-15
c0508	n	25	25	0.00e+00
c0508	p	3.9460844976746065e-19	3.9460844976748106e-19	0.00e+00
c0508	r	-0.9852265176044432	-0.98522651760444302	2.25e-16
c0508	r_squared	0.9706712909909783	0.97067129099097804	2.29e-16
c0508	residual_se	0.7716205648557897	0.77162056485579122	2.01e-15
c0508	slope	-0.23333026458179917	-0.23333026458179906	4.76e-16
c0508	slope_p	3.9460844976746354e-19	3.9460844976748106e-19	0.00e+00
c0508	slope_se	0.008457023479704678	0.0084570234797046936	1.85e-15
c0508	slope_t	-27.59011668132996	-27.590116681329896	2.32e-15
c0509	adj_r_squared	0.9348710987466057	0.9348710987466059	2.38e-16
c0509	df_between	1	1	0.00e+00
c0509	df_within	28	28	0.00e+00
c0509	f	417.27083125770764	417.27083125770827	1.50e-15
c0509	intercept	22.64575594942596	22.645755949425922	1.73e-15
c0509	intercept_p	0.15244950570620386	0.15244950570620547	1.06e-14
c0509	intercept_se	15.395128639557072	15.395128639557061	6.92e-16
c0509	intercept_t	1.470968933071383	1.4709689330713818	9.06e-16
c0509	n	30	30	0.00e+00
c0509	p	2.328594701500031e-18	2.3285947014999683e-18	0.00e+00
c0509	r	0.9680479961901461	0.96804799619014614	0.00e+00
c0509	r_squared	0.9371169229277572	0.93711692292775739	2.37e-16
c0509	residual_se	23.054689849941184	23.05468984994117	6.16e-16
c0509	slope	1.9890442852848704	1.9890442852848709	2.23e-16
c0509	slope_p	2.328594701500031e-18	2.3285947014999683e-18	0.00e+00
c0509	slope_se	0.09737230239017916	0.097372302390179119	4.28e-16
c0509	slope_t	20.427208112165196	20.427208112165211	6.96e-16
c0510	adj_r_squared	0.9348710987466057	0.9348710987466059	2.38e-16
c0510	df_between	1	1	0.00e+00
c0510	df_within	28	28	0.00e+00
c0510	f	417.2708312577076	417.27083125770821	1.50e-15
c0510	intercept	-1.1059471780513945	-1.1059471780514791	7.65e-14
c0510	intercept_p	0.8878910383470324	0.88789103834701844	1.58e-14
c0510	intercept_se	7.773963685594514	7.7739636855945102	4.57e-16
c0510	intercept_t	-0.142262971989535	-0.14226297198954593	7.69e-14
c0510	n	30	30	0.00e+00
c0510	p	2.328594701500031e-18	2.3285947014999517e-18	0.00e+00
c0510	r	0.9680479961901461	0.96804799619014614	0.00e+00
c0510	r_squared	0.9371169229277572	0.93711692292775739	2.37e-16
c0510	residual_se	11.220487385389953	11.220487385389948	4.75e-16
c0510	slope	0.4711392953191807	0.47113929531918092	4.71e-16
c0510	slope_p	2.328594701500031e-18	2.3285947014999517e-18	0.00e+00
c0510	slope_se	0.023064301921837223	0.023064301921837217	3.01e-16
c0510	slope_t	20.427208112165196	20.427208112165214	8.70e-16
c0511	adj_r_squared	-0.023491646576130787	-0.023491646576130787	0.00e+00
c0511	df_between	1	1	0.00e+00
c0511	df_within	38	38	0.00e+00
c0511	f	0.10485423155727613	0.10485423155727625	1.06e-15
c0511	intercept	1.2446059537542644	1.2446059537542642	1.78e-16
c0511	intercept_p	9.785151256629318e-08	9.7851512566292888e-08	2.98e-15
c0511	intercept_se	0.18976528014853242	0.18976528014853242	0.00e+00
c0511	intercept_t	6.558660007668899	6.5586600076688981	1.35e-16
c0511	n	40	40	0.00e+00
c0511	p	0.7478558818054142	0.74785588180541407	1.48e-16
c0511	r	-0.05245692496804755	-0.052456924968047582	6.61e-16
c0511	r_squared	0.00275172897710337	0.0027517289771033732	1.10e-15
c0511	residual_se	0.5280723118070721	0.52807231180707215	0.00e+00
c0511	slope	-0.02492865546248946	-0.024928655462489503	1.67e-15
c0511	slope_p	0.7478558818054126	0.74785588180541407	1.93e-15
c0511	slope_se	0.07698495750521404	0.076984957505214058	1.80e-16
c0511	slope_t	-0.3238120312114362	-0.3238120312114367	1.54e-15
c0512	adj_r_squared	0.4429073183605974	0.44290731836059516	5.01e-15
